"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","jp_trip_desc","jp_trip_desc_symbol","jp_office_id"
"2_2061_2_20250801","1_3_20250801","3_1563_20250801","甲佐",,,,,,,"1"
"2_2061_2_20250801","1_3_20250801","3_1820_20250801","甲佐",,,,,,,"1"
"2_2061_2_20250801","1_3_20250801","3_1564_20250801","甲佐",,,,,,,"1"
"2_2061_2_20250801","1_3_20250801","3_1565_20250801","甲佐",,,,,,,"1"
"2_2061_2_20250801","1_11_20250801","11_15_20250801","甲佐",,,,,,,"1"
"2_2061_2_20250801","1_11_20250801","11_16_20250801","甲佐",,,,,,,"1"
"2_2061_2_20250801","1_11_20250801","11_338_20250801","甲佐",,,,,,,"1"
"2_2061_2_20250801","1_11_20250801","11_17_20250801","甲佐",,,,,,,"1"
"2_2061_2_20250801","1_11_20250801","11_341_20250801","甲佐",,,,,,,"1"
"2_2061_2_20250801","1_11_20250801","11_18_20250801","甲佐",,,,,,,"1"
"2_2062_1_20250801","1_1_20250801","1_1380_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_1_20250801","1_1506_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_1_20250801","1_1194_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_1_20250801","1_1195_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_1_20250801","1_1493_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_2_20250801","2_557_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_2_20250801","2_393_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_2_20250801","2_684_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_2_20250801","2_394_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_2_20250801","2_395_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_2_20250801","2_396_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_2_20250801","2_397_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_2_20250801","2_398_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_2_20250801","2_399_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_3_20250801","3_1762_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_3_20250801","3_1556_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_3_20250801","3_1557_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_3_20250801","3_1558_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_3_20250801","3_1559_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_11_20250801","11_212_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_11_20250801","11_339_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_11_20250801","11_23_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_11_20250801","11_24_20250801","桜町バスターミナル",,,,,,,"1"
"2_2062_1_20250801","1_11_20250801","11_326_20250801","桜町バスターミナル",,,,,,,"1"
"2_2321_2_20250801","1_1_20250801","1_1436_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_1_20250801","1_1190_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_1_20250801","1_1191_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_1_20250801","1_1437_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_2_20250801","2_390_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_2_20250801","2_642_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_2_20250801","2_644_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_2_20250801","2_391_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_2_20250801","2_577_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_2_20250801","2_392_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_3_20250801","3_1553_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_3_20250801","3_1554_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_3_20250801","3_1555_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_11_20250801","11_269_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_11_20250801","11_19_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_11_20250801","11_20_20250801","砥用・学校前",,,,,,,"1"
"2_2321_2_20250801","1_11_20250801","11_270_20250801","砥用・学校前",,,,,,,"1"
"2_2322_1_20250801","1_1_20250801","1_1196_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_1_20250801","1_1439_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_1_20250801","1_1438_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_1_20250801","1_1443_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_1_20250801","1_1435_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_2_20250801","2_388_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_2_20250801","2_641_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_2_20250801","2_389_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_3_20250801","3_1550_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_3_20250801","3_1551_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_3_20250801","3_1552_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_11_20250801","11_25_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_11_20250801","11_272_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_11_20250801","11_271_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_11_20250801","11_276_20250801","桜町バスターミナル",,,,,,,"1"
"2_2322_1_20250801","1_11_20250801","11_268_20250801","桜町バスターミナル",,,,,,,"1"
"2_2421_2_20250801","1_1_20250801","1_1192_20250801","浜町",,,,,,,"1"
"2_2421_2_20250801","1_1_20250801","1_1193_20250801","浜町",,,,,,,"1"
"2_2421_2_20250801","1_1_20250801","1_1442_20250801","浜町",,,,,,,"1"
"2_2421_2_20250801","1_11_20250801","11_21_20250801","浜町",,,,,,,"1"
"2_2421_2_20250801","1_11_20250801","11_22_20250801","浜町",,,,,,,"1"
"2_2421_2_20250801","1_11_20250801","11_275_20250801","浜町",,,,,,,"1"
"2_2422_1_20250801","1_1_20250801","1_1197_20250801","桜町バスターミナル",,,,,,,"1"
"2_2422_1_20250801","1_1_20250801","1_1441_20250801","桜町バスターミナル",,,,,,,"1"
"2_2422_1_20250801","1_11_20250801","11_26_20250801","桜町バスターミナル",,,,,,,"1"
"2_2422_1_20250801","1_11_20250801","11_274_20250801","桜町バスターミナル",,,,,,,"1"
"2_32023_2_20250801","1_1_20250801","1_1379_20250801","甲佐",,,,,,,"1"
"2_32023_2_20250801","1_11_20250801","11_211_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_1_20250801","1_1198_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_1_20250801","1_1199_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_1_20250801","1_1200_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_1_20250801","1_1201_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_1_20250801","1_1204_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_1_20250801","1_1205_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_1_20250801","1_1206_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_1_20250801","1_1207_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_2_20250801","2_413_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_2_20250801","2_414_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_2_20250801","2_415_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_2_20250801","2_416_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_2_20250801","2_417_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_2_20250801","2_418_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_2_20250801","2_419_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_3_20250801","3_1573_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_3_20250801","3_1574_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_3_20250801","3_1575_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_3_20250801","3_1576_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_3_20250801","3_1577_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_3_20250801","3_1578_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_3_20250801","3_1579_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_11_20250801","11_27_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_11_20250801","11_28_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_11_20250801","11_29_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_11_20250801","11_30_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_11_20250801","11_33_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_11_20250801","11_34_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_11_20250801","11_35_20250801","甲佐",,,,,,,"1"
"3_3043_2_20250801","1_11_20250801","11_36_20250801","甲佐",,,,,,,"1"
"3_3044_1_20250801","1_1_20250801","1_1481_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_1_20250801","1_1219_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_1_20250801","1_1220_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_1_20250801","1_1222_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_1_20250801","1_1221_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_1_20250801","1_1223_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_1_20250801","1_1224_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_1_20250801","1_1225_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_2_20250801","2_405_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_2_20250801","2_406_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_2_20250801","2_407_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_2_20250801","2_408_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_2_20250801","2_409_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_2_20250801","2_410_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_2_20250801","2_411_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_2_20250801","2_412_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_3_20250801","3_1566_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_3_20250801","3_1567_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_3_20250801","3_1568_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_3_20250801","3_1569_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_3_20250801","3_1570_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_3_20250801","3_1571_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_3_20250801","3_1572_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_11_20250801","11_314_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_11_20250801","11_49_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_11_20250801","11_50_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_11_20250801","11_52_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_11_20250801","11_51_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_11_20250801","11_53_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_11_20250801","11_54_20250801","桜町バスターミナル",,,,,,,"1"
"3_3044_1_20250801","1_11_20250801","11_55_20250801","桜町バスターミナル",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1482_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1533_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1515_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1479_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1529_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1480_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1502_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1536_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1478_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1527_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1486_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1517_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1498_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1445_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1444_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1209_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1432_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_1_20250801","1_1208_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_2_20250801","2_646_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_2_20250801","2_697_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_2_20250801","2_681_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_2_20250801","2_617_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_2_20250801","2_628_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_2_20250801","2_655_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_2_20250801","2_675_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_2_20250801","2_425_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_2_20250801","2_424_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_2_20250801","2_550_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_2_20250801","2_673_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_2_20250801","2_582_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_2_20250801","2_578_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_3_20250801","3_1809_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_3_20250801","3_1802_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_3_20250801","3_1828_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_3_20250801","3_1811_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_3_20250801","3_1767_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_3_20250801","3_1816_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_3_20250801","3_1780_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_3_20250801","3_1804_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_3_20250801","3_1814_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_3_20250801","3_1808_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_3_20250801","3_1827_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_3_20250801","3_1585_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_315_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_370_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_348_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_312_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_366_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_313_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_335_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_373_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_311_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_364_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_319_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_350_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_331_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_278_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_277_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_38_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_265_20250801","中の瀬車庫",,,,,,,"1"
"3_30091_2_20250801","1_11_20250801","11_37_20250801","中の瀬車庫",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1210_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1212_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1211_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1487_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1213_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1490_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1513_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1499_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1500_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1503_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1413_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1434_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1477_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1526_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1516_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1504_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1476_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1538_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1497_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1214_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_1_20250801","1_1520_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_2_20250801","2_420_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_2_20250801","2_421_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_2_20250801","2_579_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_2_20250801","2_422_20250801","桜町バスターミナル",,,,,,,"1"
"3_30092_1_20250801","1_2_20250801","2_656_20250801","桜町バスターミナル",,,,,,,"1"
